id,collection,bookNumber,bookName,chapterId,hadithNumber,text,gradedBy,grade
adab615,adab,31,Al-Adab Al-Mufrad,276,615,"Anas ibn Malik said, ""The Messenger of Allah, may Allah bless him and grant him peace, used to seek refuge with Allah, saying, 'O Allah, I seek refuge with you from laziness. I seek refuge with You from cowardice. I seek refuge with you from senility. I seek refuge with You from miserliness.'""",Al-Albani,Sahih
adab616,adab,31,Al-Adab Al-Mufrad,276,616,"Abu Hurayra reported that the Messenger of Allah, may Allah bless him and grant him peace, said that Allah Almighty said, ""I am according to My slave's opinion of Me, and I am with him when He calls on Me.'""",Al-Albani,Sahih
adab617,adab,31,Al-Adab Al-Mufrad,277,617,"Shaddad ibn Aws reported that the Prophet, may Allah bless him and grant him peace, said, ""The best way of asking forgiveness is 'O Allah, You are my Lord. There is no god but You. You created me and I am Your slave. I follow Your covenant and promise as much as I can. I acknowledge Your blessing and I confess to my wrong actions, so forgive me. Only You can forgive wrong actions. I seek refuge with You from the evil of what I have done.' If he says it in the evening and then dies, he will enter the Garden - or he said that he will be one of the people of the Garden. If he says it in the morning and dies that day - it is the same.""",Al-Albani,Sahih
adab618,adab,31,Al-Adab Al-Mufrad,277,618,"Ibn 'Umar said, ""We used to say this a hundred times in the assembly of the Prophet, may Allah bless him and grant him peace, 'O Lord, forgive me and turn back to me (forgive me). You are the Ever-Turning back (to his slaves), the Merciful.'""",Al-Albani,Sahih
adab619,adab,31,Al-Adab Al-Mufrad,277,619,"A'isha said, ""The Messenger of Allah, may Allah bless him and grant him peace, prayed the Duha prayer and then said, 'O Lord, forgive me and turn to me. You are the Ever-Turning back (to his slaves), the Merciful' a hundred times.""",Al-Albani,Sahih
adab620,adab,31,Al-Adab Al-Mufrad,277,620,Similar to hadith 617 but with a slightly different wording.,Al-Albani,Sahih
adab621,adab,31,Al-Adab Al-Mufrad,277,621,"Abdullah ibn 'Umar said, ""I heard the Prophet, may Allah bless him and grant him peace, say, 'Turn in repentance to Allah. I turn to Him a hundred times every day.""",Al-Albani,Sahih
adab622,adab,31,Al-Adab Al-Mufrad,277,622,"Ka'b ibn 'Ujra said, ""Those who repeat the supplications which follow the prayers will not be disappointed. They are: 'Glory be to Allah'; 'Praise be to Allah'; and 'There is no god but Allah' a hundred times.""",Al-Albani,Sahih
adab623,adab,31,Al-Adab Al-Mufrad,278,623,"Abdullah ibn 'Amr reported that the Prophet, may Allah bless him and grant him peace, said, ""The swiftest supplication to be answered is the supplication of someone for another person who is not present.""",Al-Albani,Da'if
adab624,adab,31,Al-Adab Al-Mufrad,278,624,"Abu Bakr as-Siddiq was heard to say, ""The supplication of a brother in Allah is answered.""",Al-Albani,Sahih
adab625,adab,31,Al-Adab Al-Mufrad,278,625,"Safwan ibn 'Abdullah ibn Safwan, who was married to the daughter of Abu'd-Darda', said, ""I visited them in Syria and found Umm ad-Darda' in the house, but not Abu'd-Darda'. She asked, 'Are you intending to go on hajj this year?' 'Yes,' I replied. She said, 'Make supplication to Allah and ask for good for us. The Prophet, may Allah bless him and grant him peace, said, ""The supplication of a Muslim man for his absent brother is answered. At his head there is a guardian angel. Whenever he asks Allah to give his brother good, the angel says, 'Amen, and may you have the same.'""' I met Abu'd-Darda' in the market and he said something similar which was related from the Prophet, may Allah bless him and grant him peace.""",Al-Albani,Sahih
adab626,adab,31,Al-Adab Al-Mufrad,278,626,"Abdullah ibn 'Amr reported that a man said, ""O Allah, forgive me and Muhammad alone!"" The Prophet, may Allah bless him and grant him peace, said, ""You have veiled it from many people.""",Al-Albani,Sahih
adab627,adab,31,Al-Adab Al-Mufrad,278,627,"Ibn 'Umar said, ""I heard the Prophet, may Allah bless him and grant him peace, asking Allah to forgive him a hundred times in this assembly with the words, 'O Allah, forgive me and turn to me and show mercy to me. You are the Ever-Turning back (to his slaves), Merciful.'""",Al-Albani,Sahih
adab628,adab,31,Al-Adab Al-Mufrad,279,628,"Ibn 'Umar said, ""I make supplication in everything I do - even that Allah will make the stride of my animal long so that I find ease in that.""",Al-Albani,Da'if
adab629,adab,31,Al-Adab Al-Mufrad,279,629,"It is reported that 'Umar used to make supplication with his words, "") Allah, let me die with the pious and do not leave me among the evil. Join me to the good.""",Al-Albani,Sahih
adab630,adab,31,Al-Adab Al-Mufrad,279,630,"It is related that 'Abdullah used to use these supplications a lot: 'Our Lord, make peace between us and guide us on the path of Islam. Save us from the darkness (and bring us) to the light. Remove acts of deviance from us, both open and hidden. Bless us in our ears, our eyes, our hearts, our wives and our children. Turn to us. You are the Ever-Turning back (to his slaves), Most Merciful. Make us thankful for Your blessing and make us among those who give praise for it and proclaim it. Perfect it for us.""",Al-Albani,Sahih
adab631,adab,31,Al-Adab Al-Mufrad,279,631,"When Anas made supplication for his brother, he said, ""May Allah bless him with the blessing of those who are pious. They are neither unjust nor corrupt. They stand at night in prayer and fast in the day.""",,
adab632,adab,31,Al-Adab Al-Mufrad,279,632,"Amr ibn al-Harith said, ""My mother took me to the Prophet, may Allah bless him and grant him peace, and stroked my head and prayed for provision to be given to me.""",Al-Albani,Sahih
adab633,adab,31,Al-Adab Al-Mufrad,279,633,"Anas ibn Malik was told, ""Your brothers have come to you from Basra (and that day he was at the zawiyya) wanting for you to make supplication to Allah for them."" He said, ""O Allah, forgive them and show mercy to them. Give them good in this world and good in the Next World and protect them from the punishment of the Fire."" They asked him to say more and he said repeated the same thing. He said, ""If you are given this, you have been given the good of this world and the Next.""",Al-Albani,Sahih
adab634,adab,31,Al-Adab Al-Mufrad,279,634,"Anas ibn Malik said, ""The Prophet, may Allah bless him and grant him peace, took a bough and shook it and not all the leaves fell off. Then he shook it again and not all the leaves fell off. Then he shook it a third time but not all the leaves fell off. He said, 'Saying, ""Glory be to Allah and praise be to Allah and there is no god but Allah"" makes errors fall away as the leaves of a tree fall away.'""",Al-Albani,Hasan
adab635,adab,31,Al-Adab Al-Mufrad,279,635,"Anas reported that a woman came to the Prophet, to complain to him of a need. He said, 'Shall I show you something better than that? You should say, 'There is no god but Allah' 33 times when you go to sleep and say 'Glory be to Allah' 33 times and say 'Praise be to Allah' 34 times and then that hundred is better than his world and all that it contains.'""",Al-Albani,Da'if
adab636,adab,31,Al-Adab Al-Mufrad,279,636,"The Prophet, may Allah bless him and grant him peace, said, ""If someone says, 'There is no god but Allah' one hundred times, 'Glory be to Allah' one hundred times' and 'Allah is greater' one hundred times, that is better than freeing ten slaves and slaughtering seven camels.""",Al-Albani,Da'if
adab637,adab,31,Al-Adab Al-Mufrad,279,637,"A man came to the Prophet, may Allah bless him and grant him peace, and said, ""Messenger of Allah, what is the best supplication?"" He answered, ""Asking Allah for forgiveness and well-being in this world and the Next world."" Then he came to him the following day and asked, ""Prophet of Allah, what is the best supplication?"" He answered, ""Asking Allah for forgiveness and well-being in this world and the Next world. When you are given well-being in this world and the Next, then you have achieved success.""",Al-Albani,Sahih
adab638,adab,31,Al-Adab Al-Mufrad,279,638,"Abu Dharr reported that the Prophet, may Allah bless him and grant him peace, said, ""The words which Allah loves most are: 'Glory be to Allah who has no partner. His is the Kingdom and praise is His and He has power over all things. There is no power nor strength except by Allah. Glory be to Allah and by His praise.""",Al-Albani,Sahih
adab639,adab,31,Al-Adab Al-Mufrad,279,639,"Umm Kulthum, the daughter of Abu Bakr, reported that 'A'isha said, ""The Prophet, may Allah bless him and grant him peace, came to me while I was praying when he needed something. I was taking a long time and he said, ''A'isha, you must make the comprehensive supplication.' When I finished, I asked, 'Messenger of Allah, what is the comprehensive supplication?' He said, 'Say: ""O Allah, I ask You for all good, both sooner and later, what I know of it and what I do not know. I seek refuge with You from all evil, both sooner and later, what I know of it and what I do not know. I ask You for the Garden an d whatever words or actions bring one near to it. I seek refuge with You from the Fire and whatever words or actions bring one near to it. I ask You by what Muhammad asked You and I seek refuge from You by what Muhammad sought refuge from and whatever fate You have decreed for me, make its end right guidance.""'""",Al-Albani,Sahih
adab640,adab,31,Al-Adab Al-Mufrad,280,640,"Abu Sa'id al-Khudri reported that the Prophet, may Allah bless him and grant him peace, said, ""If any Muslim does not have anything to give as sadaqa, he should say in his supplication, 'O Allah, bless Muhammad, Your slave and Your Messenger and bless the believers, both men and women, and the Muslims, both men and women.' That will be sadaqa for him.""",Al-Albani,Da'if
adab641,adab,31,Al-Adab Al-Mufrad,280,641,"Abu Hurayra reported that the Prophet, may Allah bless him and grant him peace, said, ""If anyone says, 'O Allah, bless Muhammad and the family of Muhammad as You blessed Ibrahim and the family of Ibrahim. Shower blessings on Muhammad and the family of Muhammad as You showered blessings on Ibrahim and the family of Ibrahim. Show mercy to Muhammad and the family of Muhammad as You showed mercy to Ibrahim and the family of Ibrahim,' I will testify for him on the Day of Rising and I will intercede for him.""",Al-Albani,Da'if
adab642,adab,31,Al-Adab Al-Mufrad,280,642,"Malik ibn Aws ibn al-Hadathan said, ""The Prophet, may Allah bless him and grant him peace, went out to open ground to answer a call of nature and did not find anyone to follow him. 'Umar went out and followed him with a clay pot or wudu' vessel. He found him prostrating in a river bed. He fell back and sat behind him until the Prophet, may Allah bless him and grant him peace, lifted his head. He said, 'You have done well, 'Umar. When you found me prostrating, you went behind me. Jibril came to me and said, 'If someone says the prayer on you once, Allah will pray ten times on him and raise him ten degrees.'""",Al-Albani,Hasan
adab643,adab,31,Al-Adab Al-Mufrad,280,643,"Anas ibn Malik reported that the Prophet, may Allah bless him and grant him peace, said, ""If anyone says the prayer on me once, Allah prays on him ten times and removes ten errors from him.""",Al-Albani,Sahih
adab644,adab,31,Al-Adab Al-Mufrad,281,644,"Jabir ibn 'Abdullah reported that the Prophet, may Allah bless him and grant him peace, went up the minbar. When he reached the first step, he said, ""Amen"". When he ascended to the second step, he said, ""Amen,"" and when he stepped onto the third step, he said, ""Amen."" They said, ""Messenger of Allah, we heard you say 'Amen' three times."" He said, ""When I went up the first step, Jibril, may Allah bless him and grant him peace, came to me and said, 'Wretched is the slave to whom Ramadan comes and when it passes from him is not forgiven.' I said, 'Amen.' Then he said, 'Wretched is the slave who has one or both of his parents alive and they do not let him enter the Garden.' I said, 'Amen.' Then he said, 'Wretched is a slave who does not bless you when you are mentioned in his presence,' and I said, 'Amen.'""",Al-Albani,Sahih
adab645,adab,31,Al-Adab Al-Mufrad,281,645,"Abu Hurayra reported that the Messenger of Allah, may Allah bless him and grant him peace, said, ""If anyone prays once on me, Allah will pray ten times on him.'""",Al-Albani,Sahih
adab646,adab,31,Al-Adab Al-Mufrad,281,646,"Similar to 644 except it has ""Shame on"" rather than ""Wretched is;""",Al-Albani,Hasan Sahih
adab647,adab,31,Al-Adab Al-Mufrad,281,647,"Juwayriyya, the daughter of al-Harith ibn Abi Dirar, (whose name had been Barra but the Prophet, may Allah bless him and grant him peace, had renamed her Juwayriyya) reported that the Prophet, may Allah bless him and grant him peace, had left her and he did not want to go back in while her name was Barra. Then he went back to her while it was late in the day and found that she was still sitting. ""Are you still sitting?"" he asked, ""After I left you I uttered four phrases three times. If they were to be weighed against all your words, they would outweigh them. They are: 'Glory be to Allah and by His praise in number as great as His creation and in accordance with His own pleasure and the weight of His Throne and the extent of His words.'""",Al-Albani,Sahih
adab648,adab,31,Al-Adab Al-Mufrad,281,648,"Abu Hurayra reported that the Messenger of Allah, may Allah bless him and grant him peace, said, ""Seek refuge with Allah from Hellfire. Seek refuge with Allah from the punishment of the grave. Seek refuge with Allah from the sedition of the Dajjal. Seek refuge with Allah from the trials of life and death.""",Al-Albani,Sahih
adab649,adab,31,Al-Adab Al-Mufrad,282,649,"Jabir reported that the Messenger of Allah, may Allah bless him and grant him peace, said, ""O Allah, let my hearing and sight be sound and make them remain sound until I die. Turn away from me the one who wrongs me and give me revenge on him.""",Al-Albani,Sahih
adab650,adab,31,Al-Adab Al-Mufrad,282,650,"Abu Hurayra reported that the Prophet, may Allah bless him and grant him peace, used to say, ""O Allah, let me enjoy my sight and hearing and make them remain sound until I die. Turn away my enemy and grant me revenge on him.""",Al-Albani,Sahih
adab651,adab,31,Al-Adab Al-Mufrad,282,651,"Tariq ibn Ashyam al-Ashja'i said, ""We used to go and visit the Prophet, may Allah bless him and grant him peace. On one occasion a man and woman came and the man asked, 'Messenger of Allah, what should I say when I pray?' He replied, 'Say, ""O Allah, forgive me, show mercy to me, guide me and provide for me.; They will combine this world and the Next world for you.'""",Al-Albani,Sahih
adab652,adab,31,Al-Adab Al-Mufrad,283,652,"Umm Qays reported that the Prophet, may Allah bless him and grant him peace, said to her, ""What she said will make her life long. They said, ""We do not know of any woman who was given the long life that she was given.""",Al-Albani,Da'if
adab653,adab,31,Al-Adab Al-Mufrad,283,653,"Anas said, ""The Prophet, may Allah bless him and grant him peace, used to come to us, the people of his house. One day he came to us and made supplication for us. Umm Sulaym said, 'Won't you make supplication for your little servant?' He said, 'O Allah, give him a lot of wealth and children. Make him live long and forgive him.'",Al-Albani,Sahih
adab654,adab,31,Al-Adab Al-Mufrad,284,654,"Abu Hurayra reported that the Messenger of Allah, may Allah bless him and grant him peace, said, ""The supplication of any of you is answered as long as he does not get impatient and say, 'I made supplication and was not answered.'""",Al-Albani,Sahih
adab655,adab,31,Al-Adab Al-Mufrad,284,655,"Abu Hurayra reported that the Messenger of Allah, may Allah bless him and grant him peace, said, ""The supplication of any of you is answered as long as he does not make supplication for something which is a wrong action or cutting off ties of kinship or become impatient and say, 'I made supplication and was not answered,' and so he stops making supplication.'""",Al-Albani,Sahih
adab656,adab,31,Al-Adab Al-Mufrad,285,656,"Amr ibn Shu'ayb reported that his grandfather said, ""I heard the Prophet, may Allah bless him and grant him peace, say, 'O Allah, I seek refuge with You from laziness and debt. I seek refuge with You from the trial of the Dajjal. I seek refuge with You from the punishment of the Fire.'""",Al-Albani,Hasan Sahih
adab657,adab,31,Al-Adab Al-Mufrad,285,657,"Abu Hurayra reported that the Prophet, may Allah bless him and grant him peace, used to seek refuge with Allah from the evils of life and death and the punishment of the grave and the evil of the Dajjal.""",Al-Albani,Sahih
adab658,adab,31,Al-Adab Al-Mufrad,286,658,"Abu Hurayra reported that the Prophet, may Allah bless him and grant him peace, said, ""Allah is angry with someone who does not ask of Him.""",Al-Albani,Hasan
adab659,adab,31,Al-Adab Al-Mufrad,286,659,"Anas reported that the Messenger of Allah, may Allah bless him and grant him peace, said, ""When you call on Allah, be definite in your supplication. None of you should say, 'If You will, give it to me.' No one can force Allah.""",Al-Albani,Sahih
adab660,adab,31,Al-Adab Al-Mufrad,286,660,"Uthman said that he heard the Prophet, may Allah bless him and grant him peace, say, ""A person will not be harmed by anything if he says every morning and evening 33 times, 'In the Name of Allah by whose Name nothing in the earth or the heaven is harmed. He is the All-Hearing, the All-Knowing.'""",Al-Albani,Hasan Sahih
adab661,adab,31,Al-Adab Al-Mufrad,287,661,"Sahl ibn Sa'd said, ""There are two hours in which the gates of heaven are opened. At those times very rarely is the supplication of someone who makes supplication rejected: when the call to prayer has been given and when in battle ranks in the Cause of Allah.""",,
adab662,adab,31,Al-Adab Al-Mufrad,288,662,"Abu Sirma reported that the Messenger of Allah, may Allah bless him and grant him peace, used to say, ""O Allah, I ask You to make me wealthy and make my mawla wealthy!""",Al-Albani,Da'if
adab663,adab,31,Al-Adab Al-Mufrad,288,663,"Shakal ibn Humayd said, ""Messenger of Allah, teach me a supplication that will benefit me."" He said, ""Say: 'O Allah, protect me from the evil of my sight and hearing, my tongue, my heart, and the evil of my desire.'""",Al-Albani,Sahih
adab664,adab,31,Al-Adab Al-Mufrad,288,664,"Abdullah ibn 'Abbas reported that the Messenger of Allah (ﷺ) may Allah bless him and grant him peace, used to say, ""O Allah, help me and do not help against me. Support me and do not support anyone against me. Make guidance easy for me.""",Al-Albani,Sahih
adab665,adab,31,Al-Adab Al-Mufrad,288,665,"Ibn 'Abbas said, ""I heard the Prophet, may Allah bless him and grant him peace, making supplication with these words: 'O Allah, help me and do not help anyone against me. Devise for me and do not devise against me. Make guidance easy for me. Avert from me the one who attacks me. O Lord, make me grateful to You, remember You, fearful of You, obedient to You and humble to You, supplicating, penitent. Accept my repentance. Wash away my wrong actions and answer my supplication. Establish my proof and guide my heart. Make my tongue correct and make resentment flow out of my heart.'""",Al-Albani,Sahih
adab666,adab,31,Al-Adab Al-Mufrad,288,666,"Mu'awiya ibn Abi Sufyan said on the minbar, ""None can withhold what You give nor give what Allah withholds. The effort of a person who makes an effort does not benefit him. When Allah desires good for a person, He gives him understanding in the deen."" He added, ""I heard these words from the Prophet, may Allah bless him and grant him peace.""",Al-Albani,Sahih
adab667,adab,31,Al-Adab Al-Mufrad,288,667,"Abu Hurayra reported that the Prophet, may Allah bless him and grant him peace, said, ""The firmest supplication is to say, 'O Allah, you are my Lord and I am Your slave. I have wronged myself and I admit my wrong action. Only You forgive wrong actions, Lord, forgive me.'""",Al-Albani,Da'if
adab668,adab,31,Al-Adab Al-Mufrad,288,668,"Abu Hurayra reported, ""The Messenger of , may Allah bless him and grant him peace, used to use this supplication: 'O Allah, make my deen correct - it is the support of my affairs. Make my deen correct - it contains my livelihood. Make death a mercy for me from every evil.'""",Al-Albani,Sahih
adab669,adab,31,Al-Adab Al-Mufrad,288,669,"Abu Hurayra reported that the Prophet, may Allah bless him and grant him peace, used to seek refuge ""from the trouble of affliction, meeting with wretchedness, an evil decree, and the gloating of enemies.""",Al-Albani,Sahih
adab670,adab,31,Al-Adab Al-Mufrad,288,670,"Umar said, ""The Prophet, may Allah bless him and grant him peace, used to seek refuge from five things: laziness, miserliness, bad pride, the trial of what is in the breast, and the punishment of the grave.""",Al-Albani,Da'if
adab671,adab,31,Al-Adab Al-Mufrad,288,671,"Anas ibn Malik said, ""The Prophet, may Allah bless him and grant him peace, used to say, 'O Allah, I seek refuge with You from incapacity, laziness, cowardice and old age. I seek refuge with You from the trials of life and death. I seek refuge with You from the punishment of the grave.'""",Al-Albani,Sahih
adab672,adab,31,Al-Adab Al-Mufrad,288,672,"Anas said, ""I heard the Prophet, may Allah bless him and grant him peace, say, 'O Allah, I seek refuge with You from concern, sorrow, incapacity, laziness, cowardice, miserliness, being deeply in debt and being overpowered by men.'""",Al-Albani,Sahih
adab673,adab,31,Al-Adab Al-Mufrad,288,673,"Abu Hurayra said, ""One of the supplications of the Prophet, may Allah bless him and grant him peace, was 'O Allah, forgive me for my past and future wrong actions, what I conceal and what I divulge, and what You know of me. You are the One who puts ahead and delays. There is no god but You.""",Al-Albani,Sahih
adab674,adab,31,Al-Adab Al-Mufrad,288,674,"Abdullah said, ""The Prophet, may Allah bless him and grant him peace, used to make this supplication, 'O Allah, I ask You for guidance, abstention and wealth.'""  And it has been narrated ""and heedfulness.""",Al-Albani,Sahih
adab675,adab,31,Al-Adab Al-Mufrad,288,675,"Thumana ibn Huzn said, ""I heard a shaykh call out in a loud voice, 'O Allah, I seek refuge with You from unadulterated evil.' I asked, 'Who is this shaykh?' I was told, 'Abu'd-Darda'.'""",Al-Albani,Sahih
adab676,adab,31,Al-Adab Al-Mufrad,288,676,"Abdullah ibn Abi 'Awfa reported that the Prophet, may Allah bless him and grant him peace, used to say, ""O Allah, purify me with ice, snow and cold water as the dirty garment is cleansed of dirt. O Allah, our Lord, praise is Yours in quantity as great as the sky and as great as the earth and as great as You wish from anything beyond that.""",Al-Albani,Sahih
adab677,adab,31,Al-Adab Al-Mufrad,288,677,"Anas reported that the Prophet, may Allah bless him and grant him peace, used to make supplication with this supplication, ""O Allah, give us good in this world and good in the Next World and protect us from the punishment of the Fire.""",Al-Albani,Sahih
adab678,adab,31,Al-Adab Al-Mufrad,288,678,"Abu Hurayra reported that the Prophet, may Allah bless him and grant him peace, used to say, ""O Allah, I seek refuge with You from poverty, need and abasement. I seek refuge with You from being unjust or wronged.""",Al-Albani,Sahih
adab679,adab,31,Al-Adab Al-Mufrad,288,679,"Abu Umama said, ""We were with the Prophet, may Allah bless him and grant him peace, and he made many supplications which we did not remember. We said, 'You make supplications which we do not remember.' He said, 'I will inform you of something which will combine all of them for you: ""O Allah, We ask You for what Your Prophet Muhammad asked You, and we seek refuge with You from what Your Prophet Muhammad sought refuge. O Allah, You are the One to whom one turns for help and You are the One who brings it about. There is no power nor strength except by Allah,"" or words to that effect.'""",Al-Albani,Da'if
adab680,adab,31,Al-Adab Al-Mufrad,288,680,"Amr ibn Shu'ayb reported from his father that his grandfather said, ""I heard the Prophet, may Allah bless him and grant him peace, say, 'O Allah, I seek refuge with You from the trial of the Dajjal and I seek refuge with You from the trial of the Fire.'""",Al-Albani,Hasan Sahih
adab681,adab,31,Al-Adab Al-Mufrad,288,681,"Ibn 'Abbas used to say, ""O Allah, make me content with the provision You have given me and bless me in it and appoint good for me in every thing which I do not have.""",,
adab682,adab,31,Al-Adab Al-Mufrad,288,682,"Anas said, ""The most frequent supplication of the Prophet, may Allah bless him and grant him peace, was, 'O Allah, give us good in this world and good in the Next World and protect us from the punishment of the Fire.'""",Al-Albani,Sahih
adab683,adab,31,Al-Adab Al-Mufrad,288,683,"Anas said, ""The Prophet, may Allah bless him and grant him peace, most frequently said, ""O Allah, O Overturner of hearts, make my heart firm in Your deen.""",Al-Albani,Sahih
adab684,adab,31,Al-Adab Al-Mufrad,288,684,"Abdullah ibn Abi Awfa reported that the Prophet, may Allah bless him and grant him peace, used to use this supplication: 'O Allah, praise is Yours in quantity as great as the heavens and in quantity as great as the earth and in quantity as great as You wish from anything else. O Allah, purify me with ice, snow and cold water. O Allah, purify me from wrong actions and clean me as the white garment is cleansed of dirt.'""",Al-Albani,Sahih
adab685,adab,31,Al-Adab Al-Mufrad,288,685,"Abdullah ibn 'Umar said, ""One of the supplications of the Messenger of Allah was, 'O Allah, I seek refuge with You from the disappearance of Your blessing and from the loss of good health and Your sudden vengeance and all of Your anger.'""",Al-Albani,Sahih
adab686,adab,31,Al-Adab Al-Mufrad,289,686,"A'isha said, ""When the Messenger of Allah, may Allah bless him and grant him peace, saw a cloud rising from the horizon, he would leave what he was doing, even if it was the prayer, and face towards it. If Allah dispersed it, he praised Allah, and if it rained, he said, 'O Allah, make it a useful fall!'""",Al-Albani,Sahih
adab687,adab,31,Al-Adab Al-Mufrad,290,687,"Isma'il ibn Qays said, ""I came to Khabbab when he had been cauterised seven times. He said, 'If it had not been that the Messenger of Allah, may Allah bless him and grant him peace, had forbidden us to pray for death, I would have done so.'""",Al-Albani,Sahih
adab688,adab,31,Al-Adab Al-Mufrad,291,688,"Abu Musa reported that the Prophet, may Allah bless him and grant him peace, used to make this supplication, ""O Allah, forgive my errors, my ignorance and my excess in all my affairs, and what You know better than me of these things. O Allah, forgive all my errors, what I do intentionally or out of my ignorance or in jest and in all that I do. O Allah, forgive me my past and future wrong actions, what I conceal of them and what I divulge. You are the One who puts things ahead and the One who delays them. You have power over all things.""",Al-Albani,Sahih
adab689,adab,31,Al-Adab Al-Mufrad,291,689,"Abu Musa al-Ash'ari used to use this supplication, ""O Allah, forgive my errors, my ignorance and my extravagance in my affairs and what You know better than I do. O Allah, forgive me what I do both in jest and seriousness, my errors and what I do intentionally and all that I do.""",Al-Albani,Sahih
adab690,adab,31,Al-Adab Al-Mufrad,291,690,"Mu'adh ibn Jabal said, ""The Prophet, may Allah bless him and grant him peace, took my hand and then said, ""Mu'adh!' 'At your service!' I said. He said, 'I love you.' I replied, 'And, by Allah, I love you.' He asked, 'Shall I teach you some words to say at the end of your prayer?' 'Yes,' I replied. He said, 'Say: ""O Allah, help me to remember You and thank You and help me to the best manner of worshipping You.""'""",Al-Albani,Sahih
adab691,adab,31,Al-Adab Al-Mufrad,291,691,"Abu Ayyub al-Ansari said, ""A man said in the presence of the Prophet, may Allah bless him and grant him peace, 'Praise belongs to Allah with blessed and abundant praise.; The Prophet, may Allah bless him and grant him peace, said, 'Who said that?' The man was silent, thinking that it was a reprimand from the Prophet, may Allah bless him and grant him peace, for something he disliked. He asked again, 'Who was it? He said nothing incorrect.' The man said, 'I did, and I hope for good by it.' He said, 'By the One in whose hand my soul is, I saw thirteen angels racing one another to see which of them would take it to Allah Almighty.'""",,
adab692,adab,31,Al-Adab Al-Mufrad,291,692,"Anas said, ""When the Prophet, may Allah bless him and grant him peace, wanted to enter the lavatory, he said, 'O Allah, I seek refuge with You from foulness and foul things.'""",Al-Albani,Sahih
adab693,adab,31,Al-Adab Al-Mufrad,291,693,"A'isha said, ""When the Messenger of Allah, may Allah bless him and grant him peace, left the lavatory, he said, 'Your forgiveness!'""",Al-Albani,Sahih
adab694,adab,31,Al-Adab Al-Mufrad,291,694,"Ibn 'Abbas said, ""The Prophet, may Allah bless him and grant him peace, used to teach us this supplication as he taught us the suras of the Qur'an: 'I seek refuge with You from the punishment of Hellfire, and I seek refuge with You from the punishment of the grave. I seek refuge with You from the trial of the Dajjal and the I seek refuge from the trials of life and death. I seek refuge with You from the trial of the grave.'""",Al-Albani,Sahih
adab695,adab,31,Al-Adab Al-Mufrad,291,695,"Ibn 'Abbas said, ""I spent the night at the house of my aunt. Maymuna. The Prophet, may Allah bless him and grant him peace, got up to answer a call of nature and then washed his hands and face and slept. Then he got up and took the water-skin and loosened its strap and then did a medium sort of wudu' and no more but he did it adequately. Then he prayed. I stood up and went slowly, not wanting him to see that I was observing him. I did wudu'. Then he stood up to pray and I stood at his left. He took my hand and brought me around to his right. His complete night prayer consisted of twelve rak'ats. Then he lay down and went to sleep until he snored. When he slept, he would snore. Bilal gave the adhan for the morning prayer and he prayed without doing wudu'. One of his supplications was, 'O Allah, put light in my heart and light in my hearing and light on my right and light on my left and a light above me and a light behind me and a light in front of me and a light behind him and make my light great.'""",Al-Albani,Sahih
adab696,adab,31,Al-Adab Al-Mufrad,291,696,"Abdullah ibn 'Abbas said, ""When the Prophet, may Allah bless him and grant him peace, prayed the night prayer, and finished his prayer, glorifying Allah as he deserves, he said at the end of it, 'O Allah, give me a light in my heart and give me a light in my hearing and give me a light in my sight. Give me a light on my right and a light on my left and give me a light in front of me and a light behind me and increase me in light. Increase me in light, and increase me in light.'""",Al-Albani,Sahih
adab697,adab,31,Al-Adab Al-Mufrad,291,697,"Abdullah ibn 'Abbas said ""When the Messenger of Allah, may Allah bless him and grant him peace, rose to pray in the middle of the night, he would say, 'O Allah, Yours is the praise. You are the light of the heavens and the earth and whoever is in them. Yours is the praise. You are the Lord of the heavens and the earth and whoever is in them. You are the Truth and Your promise is true and the meeting with You is true. The Garden is true and the Fire is true and the Hour is true. O Allah, I have surrendered to You and I have believed in You. I have trusted in You and I repent to You. I argue by You and I have come to You for judgement. Forgive me my past and future wrong actions, what I conceal and what I show. You are My God. There is no god but You.""",Al-Albani,Sahih
adab698,adab,31,Al-Adab Al-Mufrad,291,698,"Ibn 'Abbas said, ""The Prophet, may Allah bless him and grant him peace, used to make this supplication: 'O Allah, I ask You for pardon and good health in this world and the Next. O Allah, I ask You for good health in my deen and my family. Veil my faults and assuage my terror. Guard me before me, behind me, on my right and my left and above me. I seek refuge with You from unexpected destruction from beneath me.'""",Al-Albani,Sahih
