id,collection,bookNumber,bookName,chapterId,hadithNumber,text,gradedBy,grade
muslim1584c,muslim,22,Muslim,14,1584c,This hadith has been narrated on the authority of Abu Sa'id al-Khudri through another chain of transmitters.,,Sahih
muslim1584d,muslim,22,Muslim,14,1584d,Abu Sa'id al-Khudri (Allah be pleased with him) reported Allah's Messenger (ﷺ) as saying: Do not sell gold for gold and silver for silver weight for weight or of the same quality.,,Sahih
muslim1585,muslim,22,Muslim,14,1585,Uthman b. 'Affan reported Allah's Messenger (ﷺ) as saying: Do not sell a dinar for two dinars and one dirham for two dirhams.,,Sahih
muslim1586a,muslim,22,Muslim,15,1586a,"Malik b. Aus b. al-Hadathan reported: I came saying who was prepared toexchange dirhams (for my gold), whereupon Talha b. Ubaidullah (Allah be pleased with him) (as he was sitting with 'Umar b. Khattib) said: Show us your gold and then come to us (at a later time). When our servant would come we would give you your silver (dirhams due to you). Thereupon 'Umar b. al-Khattib (Allah be pleased with him) said: Not at all. By Allah, either give him his silver (coins). or return his gold to him, for Allah's Messenger (ﷺ) said: Exchange of silver for gold (has an element of) interest in it. except when (it is exchanged) on the spot;and wheat for wheat is an interest unless both are handed over on the spot: barley for barley is interest unless both are handed over on the spot; dates for dates is interest unless both are handed over on the Spot.",,Sahih
muslim1586b,muslim,22,Muslim,15,1586b,This hadith has been narrated on the authority of Zuhri with the same chain of transmitters.,,Sahih
muslim1587a,muslim,22,Muslim,15,1587a,"Abi Qilabah reported: I was in Syria (having) a circle (of friends). in which was Muslim b. Yasir. There came Abu'l-Ash'ath. He (the narrator) said that they (the friends) called him: Abu'l-Ash'ath, Abu'l-Ash'ath, and he sat down. I said to him: Narrate to our brother the hadith of Ubada b. Samit. He said: Yes. We went out on an expedition, Mu'awiya being the leader of the people, and we gained a lot of spoils of war. And there was one silver utensil in what we took as spoils. Mu'awiya ordered a person to sell it for payment to the people (soldiers). The people made haste in getting that. The news of (this state of affairs) reached 'Ubada b. Samit, and he stood up and said: I heard Allah's Messenger (ﷺ) forbidding the sale of gold by gold, and silver by silver, and wheat by wheat, and barley by barley, and dates by dates, and salt by salt, except like for like and equal for equal. So he who made an addition or who accepted an addition (committed the sin of taking) interest. So the people returned what they had got. This reached Mu'awiya. and he stood up to deliver an address. He said: What is the matter with people that they narrate from the Messenger (ﷺ) such tradition which we did not hear though we saw him (the Holy Prophet) and lived in his company? Thereupon, Ubida b. Samit stood up and repeated that narration, and then said: We will definitely narrate what we heard from Allah's Messenger (ﷺ) though it may be unpleasant to Mu'awiya (or he said: Even if it is against his will). I do not mind if I do not remain in his troop in the dark night. Hammad said this or something like this.",,Sahih
muslim1614,muslim,23,Muslim,0.1,1614,"Usama b. Zaid reported Allah's Messenger (ﷺ) as saying: A Muslim is not entitled to inherit from a non-Muslim, and a non-Muslim is not entitled to inherit from a Muslim.",,Sahih
muslim1615a,muslim,23,Muslim,1,1615a,"Ibn Abbas (Allah be pleased with them) reported Allah's Messenger (ﷺ) as saying: Give the shares to those who are entitled to them, and what remains over goes to the nearest male heir.",,Sahih
muslim1615b,muslim,23,Muslim,1,1615b,"Ibn 'Abbas (Allah be pleased with them) reported Allah's Messenger (ﷺ) as saying: Give the shares to those who are entitled to them, and what is left from those wno are entitled to it goes to the nearest male heir.",,Sahih
muslim1615c,muslim,23,Muslim,1,1615c,"Tawus reported on the authority of Ibn Abbas (Allah be pleased with them) narrating that Allah's Messenger (ﷺ) said: Distribute the property amongst Ahl al-Fara'id, according to the Book of Allah, and what is left out of them goes to the nearest male heir.",,Sahih
muslim1615d,muslim,23,Muslim,1,1615d,There is another chain of Tawus reporting like the reports that were mentioned before the previous hadith chain through Tawus (the chains of Wuhaib and Rowh bin Qasim).,,Sahih
muslim1616a,muslim,23,Muslim,2,1616a,"Jabir b. 'Abdullah (Allah be pleased with them) reported: I fell sick and there came to me on foot Allah's Messenger (ﷺ) and Abu Bakr for inquiring after my health. I fainted. He (the Holy Prophet) performed ablution and then sprinkled over me the water of his ablution. I felt some relief and said: Allah's Messenger, how should I decide about my property? He said nothing to me in response until this verse pertaining to the law of inheritance was revealed:"" They ask you for a decision; say: Allah gives you a decision concerning the person who has neither parents nor children"" (iv. 177).",,Sahih
muslim1616b,muslim,23,Muslim,2,1616b,"Jabir b. 'Abdullah (Allah be pleased with him) reported: Allah's Messenger (ﷺ) and Abi Bakr (Allah be pleased with him) visited me on foot in Banu Salama, and found me unconscious. He (the Holy Prophet) called for water and performed ablution and sprinkled out of it (the water) over me. I felt relieved. I said: Allah's Messenger, what should I do with my property? And this verse was revealed:"" Allah enjoins you concerning your children: for the male is equal of the portion of two females.""",,Sahih
muslim1616c,muslim,23,Muslim,2,1616c,"Jabir b. 'Abdullah (Allah be pleased with them) reported: While I had been ill Allah's Messenger (ﷺ) visited me and Abu akr (Allah be pleased with him) was with him, and they both came walking on foot. He (the Holy Prophet) found me unconscious. Allahs Messenger (ﷺ) performed ablution and then sprinkled over me the water of his ablution. I felt relieved regained my consciousness) and found Allah's Messenger (ﷺ) there. I said: Allah's Messenger, what should I do with my property? He gave me no reply until the verse (iv. 177) relating to the law of inheritance was revealed.",,Sahih
muslim1616d,muslim,23,Muslim,2,1616d,"Jabir b. Abdullah (Allah be pleased with him) reported: Whilo I was ill Allah's Messenger (ﷺ) came to me and found me unconscious. He (the Holy Prophet) performed ablution, and sprinkled over me the water of his ablution. I regained my consciousness and said: Allah's Messenger, my case of inheritance is that of Kalala. Then the verse pertaining to the inheritance ( of Kalala) was revealed. I (one of the narrators) said: I said to Muhammad b. Munkadir: (Do you mean this verse)"" They ask you; say: Allah gives you decision in regard to Kalala"" (iv. 177)? He said: Yes, it was thus revealed.",,Sahih
muslim1616e,muslim,23,Muslim,2,1616e,This hadith is transmitted on the authority of Shu'ba but with a slight variation of words.,,Sahih
muslim1617a,muslim,23,Muslim,2,1617a,"Abu Talha reported: 'Umar b. al-Khattab (Allah be pleased with him) delivered a sermon on Friday and made a mention of Allah's Messenger (ﷺ) and he also made a mention of Abu Bakr (Allah be pleased with him) and then said: I do not leave behind me any problem more difficult than that of Kalala. I did not refer to Allah's Messenger (ﷺ) more repeatedly than in case of the problem of Kalala, and he (the Holy Prophet) never showed more annoyance to me than in regard to this problem, so much so that he struck my chest with his fingers and said: 'Umar, does the verse revealed in summer season, at the end of Sura al-Nisa' not suffice you? Hadrat 'Umar (then) said: If I live I would give such verdict about (Kalala) that everyone would be able to decide whether he reads the Qur'an or he does not.",,Sahih
muslim1617b,muslim,23,Muslim,2,1617b,This hadith has been narrated on the authority of Qatada with the same chain of transmitters.,,Sahih
muslim1618a,muslim,23,Muslim,3,1618a,"Al-Bara' (Allah be pleased with him) reported that the last verse revealed in the Holy Qur'an is:"" They ask thee for a religious verdict; say: Allah gives you a religious verdict about Kalala (the person who has neither parents nor children)"" (iv 177).",,Sahih
muslim1618b,muslim,23,Muslim,3,1618b,"Abu Ishaq said that he heard al-Bara' b. 'Azib (Allah be pleased with him say: The last verse revealed (in the Holy Quran) is that pertaining to Kalala, and the last sura revealed is Sura al-Bara'at.",,Sahih
muslim1618c,muslim,23,Muslim,3,1618c,"Abu Ishaq said that he heard al-Bara' b. 'Azib (Allah be pleased with him) say: The last complete sura revealed (in the Holy Qur'an) is Sura Tauba (i e. al-Bara'at, ix.), and the last verse revealed is that pertaining to Kalala.",,Sahih
muslim1618d,muslim,23,Muslim,3,1618d,"Aba Ishaq reported this hadith on the authority of al-Bara' (Allah be pleased with him) with a slight variation of words, viz. the last sura that was revealed complete.",,Sahih
muslim1618e,muslim,23,Muslim,3,1618e,"Al-Bara' (Allah be pleased with him) reported that the last verse revealed was:"" They ask of thee religious verdict.."" (iv. 177).",,Sahih
muslim1619a,muslim,23,Muslim,4,1619a,"Abu Huraira (Allah be pleased with him) reported that when the body of a dead person having burden of debt upon him was brought to Allah's Messenger (ﷺ) he would ask whether he had left property enough to clear off his debt, and if the property left had been sufficient for that (purpose), he observed funeral prayer for him, otherwise he said (to his companions): You observe prayer for your companion. But when Allah opened the gateways of victory for him, he said: I am nearer to the believers than themselves, so if anyone dies leaving a debt, its payment is my responsibility, and if anyone leaves a property, it goes to his heirs.",,Sahih
muslim1619b,muslim,23,Muslim,4,1619b,This hadith has been narrated on the authority of al-Zuhri through another chain of transmitters.,,Sahih
muslim1619c,muslim,23,Muslim,4,1619c,"Abn Huraira (Allah be pleased with him) reported Allah's Messenger (ﷺ) having said this: By Him in Whose Hand is the life of Muhammad, there is no believer on the earth with whom I am not the nearest among all the people. He who amongst you (dies) and leaves a debt, I am there to pay it, and he who amongst you (dies) leaving behind children I am there to look after them. And he who amongst You leaves behind property, that is for the inheritor whoever he is.",,Sahih
muslim1619d,muslim,23,Muslim,4,1619d,"Hammam b. Munabbih reported: This is what Abu Huraira (Allah be pleased with him) narrated to us from Allah's Messenger (may peace he upon him). And he narrated many ahadith, and one was this: Allah's Messenger (may peace be upon him said: I am, according to the Book of Allah, the Exalted and Majestic, nearest to the believers of all the human beings. So whoever amongst you dies in debt or leaves behind destitute children, you should call me (for help) ), for I am his guardian. And who amongst you leaves property, his inheritor is entitled to get it, whoever he is.",,Sahih
muslim1619e,muslim,23,Muslim,4,1619e," Abu Huraira (Allah be pleased with him) reported Allah's Messenger (ﷺ) as saying: He who leaves property, that is for the inheritors; and he who leaves behind destitute children, then it is my responsibility (to look after them).",,Sahih
muslim1619f,muslim,23,Muslim,4,1619f, This hadith has been narrated on the authority of Shu'ba with the same chain of transmitters.,,Sahih
muslim1620a,muslim,24,Muslim,1,1620a,"Umar b. Khattab (Allah be pleased with him) reported: I donated a pedigree horse in the path of Allah. Its possessor made it languish. I thought that he would sell it at a cheap price. I asked Allah's Messenger (ﷺ) about it, whereupon he said: Don't buy it and do not get back your charity, for one who gets back the charity is like a dog who swallows its vomit.",,Sahih
muslim1620b,muslim,24,Muslim,1,1620b," This hadith has been narrated on the authority of Malik b. Anas with the same chain of transmitters but with this addition:"" Don't buy that even if he gives you for one dirham.""",,Sahih
muslim1620c,muslim,24,Muslim,1,1620c,"Zaid b. Aslam reported on the authority of his father that 'Umar (Allah be pleased with him) donated a horse in the path of Allah. He found that it had languished in the hand of its possessor, and he was a man of meagre resources He (Hadrat 'Umar) intended to buy it. He came to Allah's Messenger (ﷺ) and made a mention of that to him, whereupon he said: Don't buy that even if you get it for a dirham for he who gets back the charity is like a dog which swallows its vomit.",,Sahih
muslim1620d,muslim,24,Muslim,1,1620d,This hadith has been narrated on the authority of Zaid b. Aslam with the same chain of transmitters but with this (change) that the hadith transmitted on the authority of Malik and Rauh (he was the son of Qisirn) is more complete and lengthy.,,Sahih
muslim1621a,muslim,24,Muslim,1,1621a,"Ibn 'Umar reported that 'Umar b. al-Khattib (Allah be pleased with him) donated a horse in the path of Allah and (later on) he found it being sold, and he decided to buy that. He asked the Messenger of Allah (ﷺ) about it. whereupon he (the Holy prophet) said: Don't buy that and do not get back what you gave in charity.",,Sahih
muslim1621b,muslim,24,Muslim,1,1621b,This hadith has been narrated on the authority of Ibn Umar through another chain of transmitters.,,Sahih
muslim1621c,muslim,24,Muslim,1,1621c,"Salim reported from Ibn Umar (Allah be pleased with them) that 'Umar donated a horse in the path of Allah and then found it being sold, and he decided to buy that. He asked Allah's Messenger (ﷺ) about it, whereupon Allah's Messenger (ﷺ) said: Umar, do not get back what you gave as charity.",,Sahih
muslim1622a,muslim,24,Muslim,2,1622a,"Ibn 'Abbas (Allah be pleased with them) reported Allah's Messenger (ﷺ) having said this: He who gets back his charity is like a dog which vomits, and then returns to that and eats it.",,Sahih
muslim1622b,muslim,24,Muslim,2,1622b,This hadith is also reported through another chain.,,Sahih
muslim1622c,muslim,24,Muslim,2,1622c,A hadith like this is reported on the authority of Muhammad son of Fatima (Allah be pleased with her) daughter of Allah's Messenger (ﷺ).,,Sahih
muslim1622d,muslim,24,Muslim,2,1622d,Ibn Abbas (Allah be pleased with them) reported: I heard Allah's Messenger (ﷺ) say: The similitude of one who gives a charity and then gets it back is like that of a dog which vomits and then eats its vomit.,,Sahih
muslim1622e,muslim,24,Muslim,2,1622e,Ibn Abbas (Allah be pleased with them) reported Allah's Messenger (ﷺ) as saying: One who gets back the gift is like one who eats vomit.,,Sahih
muslim1622f,muslim,24,Muslim,2,1622f,This hadith has been narrated on the authority of Qatada with the same chain of transmitters.,,Sahih
muslim1622g,muslim,24,Muslim,2,1622g,Abdullah b. Tawus reported on the authority of his father who reported from Ibn Abas (Allah be pleased with them) who reported from Allah's Messenger (ﷺ) 'may peace be upon him) that he said: One who gets back his gift is like a dog which vomits and then swallows that vomit.,,Sahih
muslim1623a,muslim,24,Muslim,3,1623a,Nu'man b. Bashir reported that his father brought him to Allah's Messenger (ﷺ) and said: I have donated this slave of mine to my son. Allah's Messenger (ﷺ) said: Have you donated to every one of your sons (a slave) like this? He said: No. Thereupon Allah's Messenger (may peace he upon him) said: Then take him back.,,Sahih
muslim1623b,muslim,24,Muslim,3,1623b,Nu'man b. Bashir reported: My father brought me to Allah's Messenger (ﷺ) and said: I have donated this slave to my son. whereupon he said: Have you made (such) donation to every one or your sons? He said: No. Thereupon he (the-Holy Prophet) said: Then take him back.,,Sahih
muslim1623c,muslim,24,Muslim,3,1623c,This hadith has been narrated on the authority of Zuhri with different chains of transmitters and a slight variation of words.,,Sahih
muslim1623d,muslim,24,Muslim,3,1623d,"Nu'man b. Bashir reported that his father had donated a slave to him. Allah's Messenger (may peace he upon him) said: Who is this slave (how have you come to possess it)? Thereupon he (Nu'man b. Bashir) said: My father has donated it to me, whereupon he said: Have all brothers (of yours) been given this gift as given to you? He said: No. Thereupon he (the Holy Prophet) said: Then return him.",,Sahih
muslim1623e,muslim,24,Muslim,3,1623e,"Nu'man b. Bashir reported: My father donated to me some of his property. My mother Amra bint Rawaha said: I shall not be pleased (with this act) until you make Allah's Messenger (ﷺ) a witness to it. My father went to Allah's Messenger (ﷺ) in order to make him the witness of the donation given to me. Allah's Messenger (ﷺ) said to him: Have you done the same with every son of yours? He said: No. Thereupon he (the Holy Prophet) said: Fear Allah, and observe equity in case of your children. My father returned and got back the gift.",,Sahih
muslim1623f,muslim,24,Muslim,3,1623f,"Nu'man b. Bashir reported that his mother bint Rawaha asked his (Nu'man's) father about donating some gifts from his property to his son. He deferred the matter by one year, and then set forth to do that. She (Nu'man's mother) said: I shall not be pleased unless you call Allah's Messenger (ﷺ) as witness to what you confer as a gift on your son. (Nu'man said): So father took hold of my hand and I was at that time a boy, and came to Allah's Messenger (ﷺ). and said: Allah's Messenger, the mother of this son (of mine), daughter of Rawaha wishes that I should call you witness to what I confer as gift to her son. Allah's Messenger (may pease be upon him) said: Bashir, have you any other son besides this (son of yours)? He said: Yes. He (the Holy Prophet) said: Have you given gifts to all of them like this? He said: No. Thereupon he (the Holy Prophet) said: Then call me not as witness, for I cannot be witness to an injustice.",,Sahih
muslim1623g,muslim,24,Muslim,3,1623g,"Nu'man b. Bashir, reported that Allah's Messenger (ﷺ) had said: Have you, besides him, other sons? He said: Yes. Thereupon he (the Holy Prophet) said: Have you given gifts to all of them like this (as you have given to Nu'man)? He said: No. Thereupon he (the Holy Prophet) said: I cannot bear witness to an injustice.",,Sahih
muslim1623h,muslim,24,Muslim,3,1623h,Nu'man b. Bashir (Allah be pleased with them) reported that Allah's Messenger (ﷺ) said to his father: Call me not as witness to an injustice.,,Sahih
muslim1623i,muslim,24,Muslim,3,1623i,"Nu'man b. Bashir (Allah be pleased with them) reported: My father took me to Allah's Messenger (ﷺ) and said: Allah's Messenger, bear witness that I have given such and such gift to Nu'man from my property, whereupon he (the Holy Prophet) said: Have you conferred upon all of your sons as you have conferred upon Nu'man? He said: No. Thereupon he (the Holy Prophet) said: Call someone else besides me as a witness. And he further said: Would it, please you that they (your children) should all behave virtuously towards you? He said: Yes. He (the Holy Prophet) said: Then don't do that (i e. don't give gift to one to the exclusion of others).",,Sahih
muslim1623j,muslim,24,Muslim,3,1623j,"Nu'man b. Bashir reported: My father conferred a gift upon me, and then brought me to Allah's Messenger (ﷺ) to make him a witness (to it). He (the Holy Prophet) said: Have you given such gift to every son of yours (as you have given to Nu'man)? He said: No. Thereupon he (the Holy Prophet) said: Don't you expect goodness from them as you expect from him? He said: Yes. of course. He (the Holy Prophet) said: I am not going to bear witness to it (as it is injustice). Ibn Aun (one of the narrators) said: I narrated this hadith to Muhammad (the other narrator) who said: Verily we narrated that lie (the Holy Prophet) had said: Observe equity amongst your children.",,Sahih
muslim1624,muslim,24,Muslim,3,1624,"Jabir (Allah be pleased with him) reported that the wife of Bashir said (to her husband): Give to my son your slave as a gift, and make for me Allah's Messenger (ﷺ) a witness He came to Allah's Messenger (ﷺ) and said: The daughter of so and so (his wife Amra bint Rawaha) asked me to give my slave as a gift to her son, and call for me Allah's Messenger (ﷺ) as a witness. Thereupon he (the Holy Prophet) said: Has he (Nu'man) brothers? He (Bashir) said: Yes. He (further) said: Have you given to all others as you have given to him? He said: No. He said: Then it is not fair; and verily I cannot bear witness but only to what is just.",,Sahih
muslim1625a,muslim,24,Muslim,4,1625a,"Jabir b. 'Abdullah (Allah be pleased with them) reported Allah's Messenger (ﷺ) as saying: ""Any man who is given a
gift for life, it belongs to him and
his heirs. It belongs to the one to
whom it is given, and does not go
back to the one who gave it,
because he has given it in such a
way that it is subject to the rules
of inheritance.""",,Sahih
muslim1625b,muslim,24,Muslim,4,1625b,"Jaber b. 'Abdullah (Allah be pleased with them) reported Allah's Messenger (may peace be upan him) as saying: He who conferred a life grant upon a person, it becomes his possession and that of his successors, for he surrendered his right in that by his declaration. (This property) now belongs to one to whom this lifelong grant has been made, and to his successors. Yahya narrated in the beginning of his narration: Whatever man is given a life grant, then it belongs to him and his posterity.",,Sahih
muslim1625c,muslim,24,Muslim,4,1625c,"Jabir b. 'Abdullah al-Ansari (Allah be pleased with him) said: Allah's Messenger (ﷺ) said: Whoever a person conferred Umra (life grant) upon a person and he says: I confer upon you this and upon your descendants and anyone who survives you, and that becomes his possession and that of his posterity. It would become (a permanent possession) of those who were conferred upon this gift, and it would not return to its owner (donor), for he gave that as a gift in which accrued the right of inheritance.",,Sahih
muslim1625d,muslim,24,Muslim,4,1625d,"Jabir (Allah be pleased with him) said: The Umra for which Allah's Messenger (ﷺ) gave sanction that a person way say: This (property) is for you and for your descendants. And when he said: That is for you as long as you live, then it will return to its owner (after the death of the donee). Ma'mar said: Zuhri used to give religious verdict according to this.",,Sahih
muslim1625e,muslim,24,Muslim,4,1625e,Jabir b. 'Abdullah (Allah be pleased with him) reported that Allah's Messenger (ﷺ) commanded that whoever is conferred upon a life grant along with his descendants is entitled to make use of the property conferred so long as he lives and his successors (also enjoy this privilege). That (property) becomes the their defect belonging. The donor cannot (after declaring Umra) lay down any condition or make any exception. Abu Salama said: For he conferred a grant and as such it becomes heritage. and the right of inheritance abrogated his condition.,,Sahih
muslim1625f,muslim,24,Muslim,4,1625f,Jabir (b. 'Abdullah) (Allah be pleased with him) reported Allah's Messenger (ﷺ) as saying: Life grant is for one upon whom it is bestowed.,,Sahih
muslim1625g,muslim,24,Muslim,4,1625g,Jabir b. 'Abdullah reported a hadith like this through another chain of transmitters.,,Sahih
muslim1625h,muslim,24,Muslim,4,1625h,Jabir reported this hadith directly from Allah's Messenger (ﷺ),,Sahih
muslim1625i,muslim,24,Muslim,4,1625i,"Jabir (b. 'Abdullah) (Allah be pleased with him) reported Allah's Messenger (ﷺ) having said: Keep your property to yourselves and do not squander it, for he who conferred a life grant upon another that property will belong to him upon whom it is conferred whether he lives or dies, and (would pass on) to his successors (as heritage).",,Sahih
muslim1625j,muslim,24,Muslim,4,1625j,"This hadith is narrated on the authority of Jabir through other chains of transmitters, but (with this addition of words) that thehadith transmitted on the authority of Ayyub (these words are found):"" The Helpers (Ansar) conferred the benefit of 'Umra, upon the Emigrants (Muhajirin), whereupon Allah's Messenger (ﷺ) said: Keep your property to yourselves.",,Sahih
muslim1625k,muslim,24,Muslim,4,1625k,"Jabir (Allah be pleased with him) reported that a woman gave her garden as a life grant to her son. He died and later on she also died and left a son behind and brothers also, The sons of the woman making life grant said (to those who had been conferred upon this 'Umra): This garden has returned to us. The sons of the one who had been given life grant said: This belonged to our father, during his lifetime and in case of his death. They took their dispute to Tariq, the freed slave of 'Uthman. He called Jabir and he gave testimony of Allah's Messenger (ﷺ) having said: Life grant belongs to one who is conferred upon this (privilege). Tariq gave this decision and then wrote to Abd al-Malik and informed him, Jabir bearing witness to it. Abd al-Malik said: Jabir has told the truth. Then Tariq gave a decree and, as a result thereof, it is to this day that the garden belongs to descendants of one who was conferred upon the life grant.",,Sahih
muslim1625l,muslim,24,Muslim,4,1625l,Sulaiman b. Yasir reported that Jabir gave this verdict. The inheritor has a right (to inherit) the life grant according to the statement of Jabir (b. 'Abdullah) (Allah be pleased with him) which he narrated from Allah's Messenger (ﷺ).,,Sahih
muslim1625m,muslim,24,Muslim,4,1625m,Jabir b. 'Abdullah reported Allah's Messenger (ﷺ) as saying: Life grant is permissible.,,Sahih
muslim1625n,muslim,24,Muslim,4,1625n,Jabir b. Abdullah (Allah be pleased with them) reported Allah's Messenger (ﷺ) as saying: Life grant is the heritage of one upon whom it is conferred.,,Sahih
muslim1626a,muslim,24,Muslim,4,1626a, Abu Huraira (Allah be pleased with him) reported Allah's Messenger (ﷺ) as saying: Life grant is permissible.,,Sahih
muslim1626b,muslim,24,Muslim,4,1626b,This hadith is narrated on the authority of Qatada with the same chain of transmitters.,,Sahih
muslim1627a,muslim,25,Muslim,0.1,1627a,Ibn Umar (Allah be pleased with them) reported Allah's Messenger (ﷺ) as saying: It is the duty of a Muslim who has something which is to be given as a bequest not to have it for two nights without having his will written down regarding it.,,Sahih
muslim1627b,muslim,25,Muslim,0.1,1627b,This hadith has been narrated on the authority of 'Ubaidullah with the same chain of transmitters. but with a slight variation of words.,,Sahih
muslim1627c,muslim,25,Muslim,0.1,1627c,"A hadith like this have been narrated on the authority of Nafi', who based his narrations of the words of Ibn 'Umar but with a slight variation of words.",,Sahih
muslim1627d,muslim,25,Muslim,0.1,1627d, Salim reported on the authority of his father ('Abdullah b. Umar) that he (his father) had heard Allah's Messenger (ﷺ) as saying: It is not proper for a Muslim who has got something to bequeathe to spend even three nights without having his will written down with him regarding it. 'Abdullah b. 'Umar (Allah be pleased with them) said: Ever since I heard Allah's Messenger (ﷺ) say this I have not spent a night without having my will (written) along with me.,,Sahih
muslim1627e,muslim,25,Muslim,0.1,1627e, This hadith has been narrated on the authority of Zuhri with the same chain of transmitters.,,Sahih
muslim1628a,muslim,25,Muslim,1,1628a,"Amir b. Sa'd reported on the authority of his father (Sa'd b. Abi Waqqas): Allah's Messenger (ﷺ) visited me in my illness which brought me near death in the year of Hajjat-ul-Wada' (Farewell Pilgrimage). I said: Allah's Messenger, you can well see the pain with which I am afflicted and I am a man possessing wealth, and there is none to inherit me except only one daughter. Should I give two-thirds of my property as Sadaqa? He said: No. I said: Should I give half (of my property) as Sadaqa? He said: No. He (further) said: Give one-third (in charity) and that is quite enough. To leave your heirs rich is better than to leave them poor, begging from people; that you would never incur an expense seeking therewith the pleasure of Allah, but you would be rewarded therefor, even for a morsel of food that you put in the mouth of your wife. I said: Allah's Messenger. would I survive my companions? He (the Holy Prophet) said: If you survive them, then do such a deed by means of which you seek the pleasure of Allah, but you would increase in your status (in religion) and prestige; you may survive so that people would benefit from you, and others would be harmed by you. (The Holy Prophet) further said: Allah, complete for my Companions their migration, and not cause them to turn back upon their heels. Sa'd b. Khaula is, however, unfortunate. Allah's Messenger (ﷺ) felt grief for him as he had died in Mecca.",,Sahih
muslim1628b,muslim,25,Muslim,1,1628b,This hadith is narrated on the authority of Zuhri with the same chain of transmitters.,,Sahih
muslim1628c,muslim,25,Muslim,1,1628c,"Amir b. Sa'd reported from S'ad (b. Abu Waqqas): Allah's Messenger (ﷺ) visited me to inquire after my health, the rest of the hadith is the same as transmitted on the authority of Zuhri, but lie did not make mention of the words of Allah's Messenger (ﷺ) in regard to Sa'd b. Khaula except this that he said:"" He (the Holy Prophet) did not like death in the land from which lie had migrated.""",,Sahih
muslim1628d,muslim,25,Muslim,1,1628d,Mus'ab b. Sa'd reported on the authority of his father. I was ailing. I sent message to Allah's Messenger (ﷺ) saying: Permit me to give away my property as I like. He refused. I (again) said: (Permit me) to give away half. He (again refused). I (again said): Then one-third. He (the Holy Prophet) observed silence after (I had asked permission to give away) one-third. He (the narrater) said: It was then that endowment of one-third became permissible.,,Sahih
muslim1628e,muslim,25,Muslim,1,1628e,"This hadith has been narrated on the authority of Simak with the same chain of transmitters. But he did not mention:"" It was then that one-third became permissible.""",,Sahih
muslim1628f,muslim,25,Muslim,1,1628f,"Ibn Sa'd reported his father as saying: Allah's Messenger (ﷺ) visited me during my illness. I said: I am willing away the whole of my property. He said: No. I said: Then half? He said: No. I said: Should I will away one-third? He said: Yes, and even one-third is enough.",,Sahih
muslim1628g,muslim,25,Muslim,1,1628g,"Humaid b. 'Abd al-Rahman al-Himyari reported from three of the sons of Sa'd all of whom reported from their father that Allah's Messenger (ﷺ) visited Sa'd as he was ill in Mecca. He (Sa'd) wept. He (the Holy Prophet) said: What makes you weep? He said: I am afraid I may die in the land from where I migrated as Sa'd b. Khaula had died. Thereupon Allah's Messenger (ﷺ) said: O Allah, grant health to Sa'd. O Allah, grant health to Sad. He repeated it three times. He (Sa'd) said: Allah's Messenger, I own a large property and I have only one daughter as my inheritor. Should I not will away the whole of my property? He (the Holy Prophet) said: No. He said: (Should I not will away, ) two-thirds of the property? he (the Holy Prophet) said: No. He (Sa'd) (again) said: (Should I not will away) half (of my property)? He said: No. He (Sa'd) said: Then one-third? Thereupon he (the Holy Prophet) said: (Yes), one-third, and one-third is quite substanial. And what you spend as charity from your property is Sadaqa and flour spending on your family is also Sadaqa, and what your wife eats from your property is also Sadaqa, and that you leave your heirs well off (or he said: prospreous) is better than to leave them (poor and) begging from people. He (the Holy Prophet) pointed this with his hands.",,Sahih
muslim1628h,muslim,25,Muslim,1,1628h,Humaid b. Abd al-Rahmin al-Himayri reported on the authority of the three of the sons of Sa'd: They said: Sa'd fell ill in Mecca. Allah's Messenger (ﷺ) visited him to inquire after his health. The rest of the hadith is the same.,,Sahih
muslim1628i,muslim,25,Muslim,1,1628i,Humaid b. Abd al-Rahman reported this hadith on the authority of three of Sa'd's sons: Sa'd fell ill in Mecca and Allah's Messenger (ﷺ) visited him. The rest of the hadith is the same.,,Sahih
muslim1629,muslim,25,Muslim,1,1629,"Ibn 'Abbas (Allah be pleased with them) said: (I wish) if people would reduce from third to fourth (part for making a will of their property), for Allah's Messenger (ﷺ) said: So far as the third (part) is concerned it is quite substantial. In the hadith transmitted on the authority of Waki (the words are)"" large"" or"" much"".",,Sahih
muslim1630,muslim,25,Muslim,2,1630,Abu Huraira (Allah be pleased with him) reported that a person said to Allah's Messenger (ﷺ): My father died and left behind property without making any will regarding it. Would he be relieved of the burden of his sins if I give sadaqa on his behalf? He (the Holy Prophet) said: Yes.,,Sahih
muslim1004c,muslim,25,Muslim,2,1004c,"A'isha (Allah be pleased with her) reported that a man said to Allah's Messenger (ﷺ): My mother died all of a sudden, and I think if she (could have the opportunity) to speak she would have (made a will) regarding Sadaqa'. Will I be entitled to reward if I give charity on her behalf? He (the Holy Prophet) said: Yes.",,Sahih
muslim1004d,muslim,25,Muslim,2,1004d,"A'isha (Allah be pleased with her) reported that a man came to Allah's Messenger (ﷺ) and said: Allah's Messenger, my mother died all of a sudden without making any will. I think if (she could have the opportunity) to speak she would have made a Sadaqa. Would there be any reward for her if I give charity on her behalf? He (the Holy Prophet) said: Yes.",,Sahih
